6509.4,6561.72,6493.55,3216300000,6543.2
6515.41,6596.1,6456.17,4076220000,6512.71
6354.24,6535.41,6354.24,4210910000,6517.31
6317.01,6363.87,6265.09,4064230000,6351.8
6331.88,6398.92,6260.21,3849910000,6321.2
6301.57,6374.98,6292.76,3714100000,6329.7
6223.38,6446.26,6201.22,3671890000,6300.86
6460.17,6534.25,6197.52,3835060000,6225.98
6528.92,6555.29,6396.87,4264680000,6467.07
6755.14,6755.14,6404.72,5523470000,6529.17
7361.46,7388.43,6792.83,5800460000,6792.83
7263,7388.26,7255.44,4273640000,7361.66
7279.03,7317.94,7208.15,4087760000,7260.06
7189.58,7306.31,7132.16,4329540000,7272.72
7044.81,7242.29,7038.05,4116050000,7193.25
6973.97,7057.17,6920.16,4495650000,7037.58
7043.76,7072.69,6834.69,4463250000,6978.23
7091.71,7113.3,6970.82,4145880000,7047.16
6891.08,7109.56,6882.34,4659940000,7096.28
6710.8,6884.64,6689.71,4019000000,6884.64
6754.64,6774.75,6620.75,3295500000,6707.26
6719.95,6789.63,6700.96,3312600000,6763.19
6551.52,6719.96,6498.64,4097820000,6719.96
6371.34,6546.54,6371.34,3426180000,6534.88
6486.25,6816.79,6310.11,4668110000,6376.71
6301.07,6500.87,6298.24,3377180000,6488.76
6500.51,6536.92,6297.93,3665100000,6308.53
6422.57,6537.98,6361.55,3311170000,6506.07
6583.43,6617.35,6353.73,3984520000,6423.76
6340.91,6582.5,6324.97,4992990000,6580.63
6294.23,6473.5,6276.41,4328420000,6334.73
6221.42,6588.49,6221.42,4895450000,6308.52
6287.66,6287.94,5971.05,5301700000,6199.71
6341.36,6537.05,6225.72,4083980000,6297.57
6283.65,6409.85,6237.5,5665250000,6322.69
6185.79,6455.74,6109.03,4047850000,6295.73
6571.42,6591.26,6124.52,4528680000,6184.71
6305.56,6625.73,6249.07,4267040000,6568.23
6746.85,6746.85,6226.22,5064430000,6305.8
6958.32,7146.56,6748.24,4682800000,6753.12
7062.94,7166.55,6890.54,3925900000,6951.8
7031.08,7102.77,6940.7,3679110000,7068.48
7438.67,7497.49,6984.07,4268390000,7032.85
7562.14,7562.14,7328.65,4627150000,7434.39
7634.19,7712.77,7523.44,4214110000,7567.15
7769.04,7769.04,7504.95,4797620000,7624.91
8181.2,8181.53,7696.93,5287530000,7780.44
8221.58,8235.5,7917.5,5551400000,8180.48
8205.82,8272.26,8141.18,4107190016,8218.46
8169.06,8222.85,8110.77,3988750080,8192.15
7950.4,8262.66,7839.76,5195879936,8165.01
8176.85,8290.33,7878.71,4899089920,7951.58
8379.66,8416.87,8086.36,5845400064,8181.39
7716.51,8424.27,7705.5,7277689856,8424.27
7414.71,7771.5,7409.1,5132480000,7711.11
7417.8,7537.95,7383.82,3695460096,7418.49
7352.72,7437.64,7262.41,3726609920,7419.29
7467.4,7594.67,7323.26,4936869888,7354.13
7378.2,7494.46,7295.46,5111629824,7466.86
7315.32,7534.99,7280.47,6103410176,7370.78
6739.65,7387.24,6684.17,5961950208,7321.04
6357.01,6741.75,6357.01,4725799936,6741.75
6272.7,6403.46,6256.51,3285459968,6359.64
6247.5,6298.19,6212.22,2923670016,6276.12
6235.03,6310.55,6192.24,3805400064,6238.05
6396.78,6397.1,6136.42,3770170112,6228.81
6330.77,6444.96,6330.47,3644859904,6394.71
6739.21,6767.74,6320.72,4052430080,6329.95
6775.08,6838.68,6724.34,3718129920,6741.75
6857.8,6885.91,6747.98,3386210048,6773.88
6668.71,6863.99,6579.24,3961080064,6856.93
6638.69,6700.94,6533.55,4313959936,6673.5
6599.71,6749.54,6546.65,4999240192,6639.14
6550.87,6771.92,6450.46,4176689920,6597.55
6596.66,6671.37,6447.75,4672309760,6529.59
6380.38,6683.86,6305.7,4396930048,6614.18
6411.68,6432.85,6289.29,4788259840,6385.82
6214.22,6465.51,6214.22,4543860224,6404
5898.13,6261.66,5835.75,3966230016,6218.3
6153.16,6170.41,5873.05,3467800064,5903.44
6084.4,6180,6052.85,3296219904,6157.13
6253.55,6290.16,6093.67,3279759872,6093.67
6171.97,6327.37,6119.68,5500810240,6249.18
6164.28,6223.78,5826.41,4566909952,6173.23
6090.1,6224.82,6071.81,3431360000,6162.48
6737.88,6747.08,6006.6,5079810048,6083.69
6780.09,6810.94,6715.17,3529129984,6729.74
6770.76,6821.56,6611.88,3888640000,6776.55
6742.39,6822.5,6709.92,4057029888,6769.94
6510.07,6781.14,6446.68,4039200000,6734.82
6545.53,6589.11,6499.27,3104019968,6499.27
6455.45,6592.49,6402.29,3194170112,6550.16
6674.08,6681.08,6433.87,3955389952,6456.58
6342.75,6707.14,6334.46,5138710016,6675.35
6596.88,6631.66,6285.63,5052349952,6349.9
6905.82,6907.96,6542.08,4654380032,6582.36
6799.29,6910.18,6706.63,4745269760,6906.92
7499.55,7499.55,6709.07,5804839936,6786.02
7632.52,7683.58,7531.98,3845220096,7531.98
7685.14,7698.19,7558.4,4227579904,7624.92
7650.82,7741.27,7650.82,4485799936,7678.24
7625.97,7680.43,7502.01,4692259840,7653.98
7500.9,7643.23,7397,4961739776,7633.76
7722.53,7753.82,7474.04,4993169920,7514.47
7632.09,7754.89,7613.04,4851760128,7720.25
7536.72,7695.83,7497.26,4939299840,7643.45
7500.7,7604.73,7407.34,4921460224,7541.45
7406.15,7608.9,7361.13,5127130112,7494.17
7469.73,7573.77,7313.6,4922540032,7406.52
7129.46,7526.42,7090.68,5662660096,7472.59
7371.31,7419.05,7100.89,5040600064,7135.99
7362.08,7381.74,7270.96,4056519936,7368.22
7486.48,7595.16,7349.12,4051539968,7355.88
7592.3,7659.14,7392.65,4867829760,7480.14
7561.12,7738.6,7331.14,6049220096,7587.34
8037.08,8054.66,7507.88,6491120128,7557.82
8419.87,8423.25,8004.58,5137010176,8041.78
8522.33,8557.52,8365.12,5154990080,8418.99
8246.99,8562.41,8205.24,5191059968,8513.25
8255.73,8372.06,8183.35,4712399872,8247.18
8091.83,8274.12,7974.82,5764190208,8250.97
8370.05,8445.54,8054.12,5862530048,8094.32
8504.41,8508.43,8175.49,6760220160,8368.83
8705.19,8836.19,8456.45,6705710080,8510.38
8713.1,8881.12,8367.97,7364149760,8716.79
8515.49,8773.55,8395.12,5866379776,8723.94
8441.44,8664.86,8223.5,6821380096,8504.89
9052.96,9052.96,8394.46,8488520192,8441.49
9325.96,9396.04,9040.52,6906699776,9043.94
9223.73,9374.76,9031.62,7226890240,9325.18
9380.87,9462.75,9127.77,7415869952,9234.82
9645.67,9665.85,9231.53,7394019840,9373.01
9845.31,9940.14,9465.25,7222280192,9654.8
9700.28,9964.5,9695.12,7651939840,9858.15
9695.5,9779.2,9585.96,8217829888,9700.76
9233.97,9798.33,9188.15,10207299584,9743.86
9104.6,9256.52,9015.14,7558159872,9235.92
9251.47,9255.88,8891.05,7713019904,9119.01
9426.11,9477.14,9166.81,8673920000,9240.55
9346.41,9531.49,9193.71,8853000192,9419.08
8939.27,9412.09,8931.99,7805479936,9348.48
9290.63,9375.47,8987.05,7566289920,8987.05
8867.32,9281.51,8727.09,8970559488,9281.51
9701.03,9745.32,8799.84,11083100160,8845.74
8934.34,9732.61,8927.83,10678800384,9697.5
8794.39,8958.55,8788.81,6925190144,8930.88
8925.06,9001.64,8779.61,6629899776,8802.46
8848.79,8997.57,8652.15,7548550144,8895.58
8286.88,8880.23,8244.54,8438110208,8845.83
8159.27,8298.69,8138.78,7063209984,8294.31
7944.43,8197.8,7886.01,6529909760,8163.42
8071.66,8285.96,7881.72,6900879872,7902.09
8337.57,8371.15,7925.73,5631309824,8058.67
7999.33,8338.42,7999.33,5244480000,8329.11
7874.67,8140.71,7846,5191430144,7986.24
7901.09,8183.96,7758.93,7764460032,7895.96
6955.38,7899.23,6806.51,8906250240,7889.25
6843.47,6968.32,6817.59,4641889792,6968.32
6795.44,6872.41,6704.15,4272750080,6834.76
7044.32,7178.11,6661.99,4894060032,6770.73
6919.98,7111.56,6919.98,3652499968,7023.52
6630.51,7050.54,6630.51,3976610048,6911.09
6815.96,6857.49,6575,3766810112,6636.32
6848.65,6933.82,6644.8,5639320064,6811.47
7456.41,7469.88,6803.88,4936000000,6853.84
7102.26,7530.94,7072.49,5499700224,7456.11
6844.86,7135.47,6816.58,4333440000,7083.8
7003.06,7060.95,6526.87,4532100096,6844.23
6892.48,7207.85,6863.52,4553269760,6973.53
7171.45,7276.66,6683.93,6289509888,6890.52
7979.07,7994.33,7081.38,6361229824,7165.7
7836.83,8122.89,7809.17,4935289856,7954.48
8200,8232.78,7797.28,5378250240,7833.04
8498.47,8530.08,7921.43,5921039872,8209.4
8612.81,8682.01,8449.1,4569880064,8495.78
8901.95,8996.18,8665.7,5664600064,8668.12
8736.25,8879.62,8360.62,5954120192,8879.62
8939.44,9100.71,8564.9,5530390016,8728.47
8937.48,9177.37,8846.33,6043129856,8929.28
8619.67,9051.02,8389.89,6361789952,8913.47
8344.12,8675.87,8182.4,6729110016,8630.65
7890.52,8245.51,7397.99,6639190016,8223.68
8321.91,8346.53,7812.82,4426149888,7916.88
8322.91,8585.15,8005.31,5289379840,8338.35
8290.76,8428.35,7783.05,6834429952,8300.86
9214.65,9355.85,8068.59,6438230016,8269.81
9173.04,9470.38,8958.19,5991139840,9194.85
9602.93,9937.5,8956.43,6457399808,9205.12
8852.78,9711.89,8607.12,6296370176,9578.63
9350.59,9531.32,8828.47,5386319872,8866
9414.69,9466.35,8513.03,8704190464,9337.55
9951.44,10147.4,9335.87,7186089984,9395.01
10803.9,10929.5,9692.12,8797910016,9965.57
11500.1,11500.1,10694.3,6832169984,10779.9
11532.4,11704.1,11443.9,6468539904,11573.3
11497.4,11512.6,11136.1,6084149760,11512.6
11101.9,11528.2,11002.4,6690570240,11489.7
10977.4,11189,10850.1,7620590080,11086.4
10385,11052.3,10352.7,7317279744,10951
10687.2,11089.8,10393.1,6936189952,10397.9
10393.9,10878.5,10246.1,6966179840,10725.6
9669.43,10475,9501.73,7287690240,10366.7
9796.42,9923.22,9407.06,5706939904,9664.73
10287.7,10597.2,9546.97,6917929984,9813.07
9937.07,10487.3,9734.56,7739500032,10301.1
10660.4,11039.1,9939.09,8040079872,10005
11372.2,11418.5,10479.1,9405339648,10690.4
11231.8,11958.5,11231.8,9926540288,11403.7
10552.6,11273.8,10513.2,7652089856,11225.3
11123.4,11349.8,10326,8744009728,10551.8
10207.5,11139.5,10149.4,8660880384,11112.7
10135.7,10324.1,9824.82,7296159744,10233.9
9488.32,10234.8,9395.58,9062540288,10166.4
8599.92,9518.54,8599.92,7909819904,9494.63
8926.72,8958.47,8455.41,5696719872,8598.31
8141.43,8985.92,8141.43,6256439808,8926.57
8616.13,8616.13,7931.1,6122189824,8129.97
8720.08,9122.55,8295.47,7780960256,8621.9
8271.84,8736.98,7884.71,6784820224,8736.98
7637.86,8558.77,7637.86,9346750464,8265.59
7755.49,8509.11,7236.79,9169280000,7621.3
7051.75,7850.7,6048.26,13999800320,7754
8270.54,8364.84,6756.68,9285289984,6955.27
9175.7,9334.87,8031.22,7073549824,8277.01
8852.12,9430.75,8251.63,7263790080,9174.91
9142.28,9142.28,7796.49,12726899712,8830.75
10237.3,10288.8,8812.28,9959400448,9170.54
10108.2,10381.6,9777.42,8041160192,10221.1
11306.8,11307.2,10036.2,8637859840,10106.3
11755.5,11875.6,11179.2,7107359744,11296.4
11475.3,12040.3,11475.3,8350360064,11786.3
11174.9,11614.9,10989.2,7583269888,11440.7
11256,11656.7,10470.3,9746199552,11171.4
11421.7,11785.7,11057.4,8873169920,11259.4
10903.4,11501.4,10639.8,9940989952,11359.4
10944.5,11377.6,10129.7,9660609536,10868.4
11633.1,11966.4,10240.2,10537400320,10931.4
12889.2,12895.9,11288.2,9935179776,11600.1
11656.2,13103,11656.2,11801700352,12899.2
11429.8,11992.8,11172.1,10740400128,11607.4
11198.8,12107.3,10942.5,15020399616,11474.9
11431.1,11678,9402.29,18830600192,11188.6
13836.1,13843.1,10194.9,18853799936,11490.5
13767.3,14445.5,13641.7,12750799872,13819.8
14370.8,14511.8,13268,11084099584,13772
13952.4,14659.5,13952.4,12763599872,14360.2
13453.9,14229.9,13158.1,12065699840,13980.6
14968.2,15018.8,13105.9,16534099968,13405.8
14588.5,14973.3,13691.2,18500800512,14973.3
15123.7,15497.5,14424,16659999744,14595.4
16476.2,16537.9,14208.2,18413899776,15170.1
17527.3,17579.6,16087.7,15866000384,16477.6
17462.1,17712.4,16764.6,18314600448,17527
15477.2,17705.2,15202.8,23840899072,17429.5
15270.7,15739.7,14522.2,21783199744,15599.2
14978.2,15572.8,14844.5,16871900160,15201
13625,15444.6,13163.6,16846600192,14982.1
14112.2,14112.2,13154.7,10291200000,13657.2
12897.7,14377.4,12755.6,12136299520,14156.4
14681.9,14681.9,12350.1,14452599808,12952.2
14695.8,15279,14307,13025500160,14656.2
15864.1,15888.4,13937.3,12336499712,14606.5
16163.5,16930.9,15114.3,12487600128,15838.5
14036.6,16461.2,14028.9,13454300160,16099.8
13995.9,14593,13448.9,10664699904,14026.6
14608.2,14626,12747.7,11572299776,13925.8
13948.7,15603.2,13828.8,13086000128,14699.2
15898,15943.4,11833,22197999616,13831.8
16642.4,17567.7,15342.7,16516599808,15802.9
17760.3,17934.7,16077.7,22149699584,16624.6
19118.3,19177.8,17275.4,16894499840,17776.7
19106.4,19371,18355.9,14839499776,19114.2
19475.8,20089,18974.1,13314599936,19140.8
17760.3,19716.7,17515.3,12740599808,19497.4
16601.3,18154.1,16601.3,14309999616,17706.9
16384.6,17085.8,16185.9,13777399808,16564
17500,17653.1,16039.7,12976900096,16408.2
16919.8,17781.8,16571.6,14603799552,17415.4
15427.4,17513.9,15404.8,12153900032,16936.8
15168.4,15850.6,13226.6,13433299968,15455.4
16523.3,16783,13674.9,13911300096,15178.2
17802.9,18353.4,14336.9,21135998976,16569.4
14266.1,17899.7,14057.3,17950699520,17899.7
11923.4,14369.1,11923.4,12656300032,14291.5
11685.7,12032,11604.6,6895260160,11916.7
11315.4,11657.2,11081.8,6132409856,11657.2
11082.7,11858.7,10862,6608309760,11323.2
10978.3,11320.2,10905.1,5138500096,11074.6
10198.6,11046.7,9694.65,6783119872,10975.6
9906.79,10801,9202.05,8310689792,10233.6
10077.4,11517.4,9601.03,11568799744,9888.61
9823.43,10125.7,9736.3,6348819968,10058.8
9352.72,9818.35,9352.72,5653320192,9818.35
8789.04,9522.93,8775.59,5475579904,9330.55
8241.71,8790.92,8191.15,4342060032,8790.92
8074.02,8374.16,7940.93,5058610176,8253.69
8232.38,8267.4,8038.77,4225179904,8038.77
8077.95,8302.26,8075.47,3633530112,8253.55
8205.74,8348.66,7762.71,4277609984,8071.26
8039.07,8336.86,7949.36,3488450048,8200.64
7766.03,8101.91,7694.1,3149319936,8036.49
7697.21,7884.99,7463.44,3667190016,7790.15
7853.57,8004.59,7561.09,4651670016,7708.99
7323.24,7967.38,7176.58,5123809792,7871.69
6634.76,7342.25,6634.76,4200880128,7315.54
6561.48,6764.98,6461.75,3197110016,6635.75
5938.25,6811.19,5844.29,6263249920,6559.49
6295.45,6625.05,5519.01,8957349888,5950.07
6618.61,6873.15,6204.22,4908680192,6357.6
7173.73,7312,6436.87,5208249856,6618.14
7446.83,7446.83,7101.52,3226249984,7143.58
7141.38,7776.42,7114.02,4602200064,7459.69
7023.1,7253.32,7023.1,2326340096,7144.38
7403.22,7445.77,7007.31,3111899904,7022.76
7404.52,7617.48,7333.19,2380410112,7407.41
7164.48,7492.86,7031.28,2483800064,7379.95
7087.53,7461.29,7002.94,3369860096,7207.76
6777.77,7367.33,6758.72,4653770240,7078.5
6440.97,6767.31,6377.88,2870320128,6767.31
6132.02,6470.43,6103.33,2311379968,6468.4
6114.85,6214.99,6040.85,1772150016,6130.53
5754.44,6255.71,5724.58,2859040000,6153.85
5787.82,5876.72,5689.19,1403920000,5753.09
5899.74,5988.39,5728.82,1710130048,5780.9
5747.95,5976.8,5721.22,1905040000,5904.83
5524.6,5754.33,5397.88,1966989952,5750.8
5935.52,5935.52,5504.18,2735699968,5526.64
6006,6075.59,5732.47,2401840128,5930.32
6036.66,6076.26,5792.34,2034630016,6008.42
5996.79,6194.88,5965.07,2207099904,6031.6
5708.11,6060.11,5627.23,2354429952,6011.45
5583.74,5744.35,5531.06,1780540032,5708.52
5603.82,5603.82,5151.44,2399269888,5590.69
5741.58,5800.35,5472.72,1821570048,5605.51
5687.57,5776.23,5544.21,2008070016,5725.59
5835.96,5852.48,5478.61,1976039936,5678.19
5643.53,5837.7,5591.64,1669030016,5831.79
5464.16,5840.3,5436.85,3615480064,5647.21
4829.58,5446.91,4822,2791610112,5446.91
4789.25,4873.73,4751.63,1222279936,4826.48
4776.21,4922.17,4765.1,1597139968,4781.99
4614.52,4878.71,4564.25,1968739968,4772.02
4429.67,4624.14,4405.64,1313869952,4610.48
4369.35,4443.88,4321.05,906928000,4426.89
4324.46,4413.27,4320.53,1069939968,4370.81
4229.88,4362.64,4164.05,1161769984,4328.41
4319.37,4352.31,4210.42,1116770048,4229.36
4408.46,4432.47,4258.89,1288019968,4317.48
4395.81,4470.23,4377.46,1431730048,4409.32
4341.05,4403.74,4269.81,1208210048,4403.74
4166.11,4358.43,4160.86,1207449984,4338.71
4171.62,4214.63,4039.29,1367049984,4163.07
4197.13,4279.31,4109.7,1712320000,4174.73
3892.94,4210.05,3884.82,1686880000,4200.67
3928.41,3969.89,3869.9,1043740032,3892.35
3681.58,3950.25,3681.58,1374210048,3926.07
3796.15,3796.15,3666.9,768014976,3682.84
3629.92,3819.21,3594.58,928113984,3792.4
3628.02,3758.27,3553.53,1194829952,3630.7
3901.47,3916.42,3613.63,1411480064,3631.04
3916.36,4031.39,3857.73,1213830016,3905.95
4073.79,4094.07,3868.87,1563980032,3924.97
3591.09,4079.23,3591.09,1943209984,4065.2
3606.28,3664.81,3445.64,1239149952,3582.88
3637.75,3808.84,3487.79,1818400000,3625.04
3166.3,3733.45,2946.62,4148069888,3637.52
3875.37,3920.6,3153.86,2716310016,3154.95
4131.98,4131.98,3789.92,2219409920,3882.59
4168.88,4344.65,4085.22,1864530048,4130.81
4122.47,4261.67,4099.4,1557330048,4161.27
4229.34,4245.44,3951.04,1679090048,4122.94
4229.81,4308.82,4114.11,1386230016,4226.06
4605.16,4661,4075.18,2700890112,4228.75
4589.14,4655.04,4491.33,1844620032,4599.88
4376.59,4617.25,4376.59,2172100096,4597.12
4228.29,4427.84,3998.11,2697969920,4376.53
4591.63,4591.63,4108.4,2987330048,4236.31
4585.27,4714.08,4417.59,1933190016,4582.96
4901.42,4975.04,4469.24,2722139904,4578.77
4701.76,4892.01,4678.53,2599079936,4892.01
4555.59,4736.05,4549.4,1944930048,4703.39
4570.36,4626.52,4471.41,1937849984,4565.3
4389.21,4625.68,4352.13,2486080000,4579.02
4384.45,4403.93,4224.64,1959330048,4382.66
4345.1,4416.59,4317.29,1537459968,4382.88
4372.06,4379.28,4269.52,1511609984,4352.4
4332.82,4455.7,4307.35,1727970048,4371.6
4137.6,4376.39,4130.26,2037750016,4334.68
4089.01,4255.78,4078.41,2369819904,4151.52
3998.35,4128.76,3674.58,3764239872,4100.52
4090.48,4109.14,3988.6,2800890112,4001.74
4189.31,4196.29,4069.88,2109769984,4087.66
4137.75,4243.26,3970.55,2975820032,4193.7
4324.34,4370.13,4015.4,2941710080,4160.62
4384.44,4484.7,4243.71,2553359872,4331.69
4200.34,4381.23,3994.42,2272039936,4376.63
4326.99,4455.97,3906.18,3258050048,4181.93
4066.1,4325.13,3989.16,2463089920,4325.13
3880.04,4208.39,3857.8,3159089920,4073.26
3650.63,3949.92,3613.7,2219589888,3884.71
3373.82,3679.72,3372.12,2021190016,3650.62
3341.84,3453.45,3319.47,1515110016,3381.28
3420.4,3422.76,3247.67,1468960000,3342.47
3370.22,3484.85,3345.83,1752760064,3419.94
3212.78,3397.68,3180.89,1482279936,3378.94
3257.61,3293.29,3155.6,1105030016,3213.94
2897.63,3290.01,2874.83,1945699968,3252.91
2806.93,2899.33,2743.72,1002120000,2895.89
2709.56,2813.31,2685.14,804796992,2804.73
2727.13,2762.53,2668.59,1094950016,2710.67
2871.3,2921.35,2685.61,1324669952,2718.26
2763.24,2889.62,2720.61,860574976,2875.34
2724.39,2758.53,2644.85,705942976,2757.18
2807.02,2808.76,2692.8,803745984,2726.45
2679.73,2897.45,2679.73,1380099968,2809.01
2538.71,2693.32,2529.34,789104000,2671.78
2577.77,2610.76,2450.8,937404032,2529.45
2757.5,2768.08,2480.96,1460089984,2576.48
2732.7,2777.26,2699.19,866473984,2754.86
2808.1,2832.18,2653.94,1072840000,2730.4
2668.63,2862.42,2657.71,1177129984,2810.12
2838.41,2838.41,2621.85,1489449984,2667.76
2269.89,2900.7,2269.89,2249260032,2817.6
2323.08,2397.17,2260.23,1245100032,2273.43
2233.52,2387.61,2164.77,1512450048,2318.88
1932.62,2230.49,1932.62,1201760000,2228.41
1991.98,2058.77,1843.03,1182870016,1929.82
2230.12,2231.14,1990.41,993608000,1998.86
2360.59,2363.25,2183.22,882502976,2233.34
2402.7,2425.22,2340.83,835769984,2357.9
2332.77,2423.71,2275.14,1117410048,2398.84
2385.89,2413.47,2296.81,1329760000,2337.79
2525.25,2537.16,2321.13,1111200000,2372.56
2572.61,2635.49,2517.59,527856000,2518.44
2520.27,2571.34,2492.31,733329984,2571.34
2608.59,2916.14,2498.87,917411968,2518.66
2608.1,2616.72,2581.69,761956992,2608.56
